timestamp,camera_id,image_path,rain_flag
2026-01-06T00:19:52.628434,cam2,/content/drive/MyDrive/TrafficCameraData1/data/cam2/cam2_20260106_001952.jpg,0
2026-01-06T00:19:53.325197,cam3,/content/drive/MyDrive/TrafficCameraData1/data/cam3/cam3_20260106_001953.jpg,0
2026-01-06T00:19:54.436260,cam4,/content/drive/MyDrive/TrafficCameraData1/data/cam4/cam4_20260106_001954.jpg,0
2026-01-06T00:19:55.162530,cam5,/content/drive/MyDrive/TrafficCameraData1/data/cam5/cam5_20260106_001955.jpg,0
2026-01-06T00:19:56.093664,cam6,/content/drive/MyDrive/TrafficCameraData1/data/cam6/cam6_20260106_001956.jpg,0
2026-01-06T00:19:56.797516,cam7,/content/drive/MyDrive/TrafficCameraData1/data/cam7/cam7_20260106_001956.jpg,0
2026-01-06T00:19:57.839592,cam8,/content/drive/MyDrive/TrafficCameraData1/data/cam8/cam8_20260106_001957.jpg,0
2026-01-06T00:24:51.934722,cam1,/content/drive/MyDrive/TrafficCameraData1/data/cam1/cam1_20260106_002451.jpg,0
2026-01-06T00:24:52.803413,cam2,/content/drive/MyDrive/TrafficCameraData1/data/cam2/cam2_20260106_002452.jpg,0
2026-01-06T00:24:53.898059,cam3,/content/drive/MyDrive/TrafficCameraData1/data/cam3/cam3_20260106_002453.jpg,0
2026-01-06T00:24:54.615425,cam4,/content/drive/MyDrive/TrafficCameraData1/data/cam4/cam4_20260106_002454.jpg,0
2026-01-06T00:24:56.349513,cam5,/content/drive/MyDrive/TrafficCameraData1/data/cam5/cam5_20260106_002456.jpg,0
2026-01-06T00:24:57.328741,cam6,/content/drive/MyDrive/TrafficCameraData1/data/cam6/cam6_20260106_002457.jpg,0
2026-01-06T00:24:58.058016,cam7,/content/drive/MyDrive/TrafficCameraData1/data/cam7/cam7_20260106_002458.jpg,0
2026-01-06T00:24:59.361435,cam8,/content/drive/MyDrive/TrafficCameraData1/data/cam8/cam8_20260106_002459.jpg,0
2026-01-06T00:29:51.934840,cam1,/content/drive/MyDrive/TrafficCameraData1/data/cam1/cam1_20260106_002951.jpg,0
2026-01-06T00:29:52.801370,cam2,/content/drive/MyDrive/TrafficCameraData1/data/cam2/cam2_20260106_002952.jpg,0
2026-01-06T00:29:53.498971,cam3,/content/drive/MyDrive/TrafficCameraData1/data/cam3/cam3_20260106_002953.jpg,0
2026-01-06T00:29:54.204374,cam4,/content/drive/MyDrive/TrafficCameraData1/data/cam4/cam4_20260106_002954.jpg,0
2026-01-06T00:29:54.898201,cam5,/content/drive/MyDrive/TrafficCameraData1/data/cam5/cam5_20260106_002954.jpg,0
2026-01-06T00:29:55.422783,cam6,/content/drive/MyDrive/TrafficCameraData1/data/cam6/cam6_20260106_002955.jpg,0
2026-01-06T00:29:56.119101,cam7,/content/drive/MyDrive/TrafficCameraData1/data/cam7/cam7_20260106_002956.jpg,0
2026-01-06T00:29:56.642756,cam8,/content/drive/MyDrive/TrafficCameraData1/data/cam8/cam8_20260106_002956.jpg,0
2026-01-06T00:34:51.935010,cam1,/content/drive/MyDrive/TrafficCameraData1/data/cam1/cam1_20260106_003451.jpg,0
2026-01-06T00:34:52.806664,cam2,/content/drive/MyDrive/TrafficCameraData1/data/cam2/cam2_20260106_003452.jpg,0
2026-01-06T00:34:54.229519,cam3,/content/drive/MyDrive/TrafficCameraData1/data/cam3/cam3_20260106_003454.jpg,0
2026-01-06T00:34:54.937088,cam4,/content/drive/MyDrive/TrafficCameraData1/data/cam4/cam4_20260106_003454.jpg,0
2026-01-06T00:34:56.036069,cam5,/content/drive/MyDrive/TrafficCameraData1/data/cam5/cam5_20260106_003456.jpg,0
2026-01-06T00:34:56.732069,cam6,/content/drive/MyDrive/TrafficCameraData1/data/cam6/cam6_20260106_003456.jpg,0
2026-01-06T00:34:57.426879,cam7,/content/drive/MyDrive/TrafficCameraData1/data/cam7/cam7_20260106_003457.jpg,0
2026-01-06T00:34:58.122827,cam8,/content/drive/MyDrive/TrafficCameraData1/data/cam8/cam8_20260106_003458.jpg,0
2026-01-06T00:39:51.935244,cam1,/content/drive/MyDrive/TrafficCameraData1/data/cam1/cam1_20260106_003951.jpg,0
2026-01-06T00:39:52.798452,cam2,/content/drive/MyDrive/TrafficCameraData1/data/cam2/cam2_20260106_003952.jpg,0
2026-01-06T00:39:53.495276,cam3,/content/drive/MyDrive/TrafficCameraData1/data/cam3/cam3_20260106_003953.jpg,0
2026-01-06T00:39:54.195996,cam4,/content/drive/MyDrive/TrafficCameraData1/data/cam4/cam4_20260106_003954.jpg,0
2026-01-06T00:39:54.897651,cam5,/content/drive/MyDrive/TrafficCameraData1/data/cam5/cam5_20260106_003954.jpg,0
2026-01-06T00:39:55.822803,cam6,/content/drive/MyDrive/TrafficCameraData1/data/cam6/cam6_20260106_003955.jpg,0
2026-01-06T00:39:56.922254,cam7,/content/drive/MyDrive/TrafficCameraData1/data/cam7/cam7_20260106_003956.jpg,0
2026-01-06T00:39:57.625706,cam8,/content/drive/MyDrive/TrafficCameraData1/data/cam8/cam8_20260106_003957.jpg,0
2026-01-06T00:44:51.935470,cam1,/content/drive/MyDrive/TrafficCameraData1/data/cam1/cam1_20260106_004451.jpg,0
2026-01-06T00:44:52.809371,cam2,/content/drive/MyDrive/TrafficCameraData1/data/cam2/cam2_20260106_004452.jpg,0
2026-01-06T00:44:53.910881,cam3,/content/drive/MyDrive/TrafficCameraData1/data/cam3/cam3_20260106_004453.jpg,0
2026-01-06T00:44:54.623204,cam4,/content/drive/MyDrive/TrafficCameraData1/data/cam4/cam4_20260106_004454.jpg,0
2026-01-06T00:44:55.323509,cam5,/content/drive/MyDrive/TrafficCameraData1/data/cam5/cam5_20260106_004455.jpg,0
2026-01-06T00:44:56.021846,cam6,/content/drive/MyDrive/TrafficCameraData1/data/cam6/cam6_20260106_004456.jpg,0
2026-01-06T00:44:56.717515,cam7,/content/drive/MyDrive/TrafficCameraData1/data/cam7/cam7_20260106_004456.jpg,0
2026-01-06T00:44:57.425529,cam8,/content/drive/MyDrive/TrafficCameraData1/data/cam8/cam8_20260106_004457.jpg,0
2026-01-06T00:49:51.935941,cam1,/content/drive/MyDrive/TrafficCameraData1/data/cam1/cam1_20260106_004951.jpg,0
2026-01-06T00:49:52.803976,cam2,/content/drive/MyDrive/TrafficCameraData1/data/cam2/cam2_20260106_004952.jpg,0
2026-01-06T00:49:53.500232,cam3,/content/drive/MyDrive/TrafficCameraData1/data/cam3/cam3_20260106_004953.jpg,0
2026-01-06T00:49:54.618230,cam4,/content/drive/MyDrive/TrafficCameraData1/data/cam4/cam4_20260106_004954.jpg,0
2026-01-06T00:49:55.742352,cam5,/content/drive/MyDrive/TrafficCameraData1/data/cam5/cam5_20260106_004955.jpg,0
2026-01-06T00:49:56.697926,cam6,/content/drive/MyDrive/TrafficCameraData1/data/cam6/cam6_20260106_004956.jpg,0
2026-01-06T00:49:57.843484,cam7,/content/drive/MyDrive/TrafficCameraData1/data/cam7/cam7_20260106_004957.jpg,0
2026-01-06T00:49:58.937943,cam8,/content/drive/MyDrive/TrafficCameraData1/data/cam8/cam8_20260106_004958.jpg,0
2026-01-06T00:54:51.937842,cam1,/content/drive/MyDrive/TrafficCameraData1/data/cam1/cam1_20260106_005451.jpg,0
2026-01-06T00:54:53.049129,cam2,/content/drive/MyDrive/TrafficCameraData1/data/cam2/cam2_20260106_005453.jpg,0
2026-01-06T00:54:53.972897,cam3,/content/drive/MyDrive/TrafficCameraData1/data/cam3/cam3_20260106_005453.jpg,0
2026-01-06T00:54:55.125283,cam4,/content/drive/MyDrive/TrafficCameraData1/data/cam4/cam4_20260106_005455.jpg,0
2026-01-06T00:54:56.233699,cam5,/content/drive/MyDrive/TrafficCameraData1/data/cam5/cam5_20260106_005456.jpg,0
2026-01-06T00:54:56.931869,cam6,/content/drive/MyDrive/TrafficCameraData1/data/cam6/cam6_20260106_005456.jpg,0
2026-01-06T00:54:57.629898,cam7,/content/drive/MyDrive/TrafficCameraData1/data/cam7/cam7_20260106_005457.jpg,0
2026-01-06T00:54:58.335865,cam8,/content/drive/MyDrive/TrafficCameraData1/data/cam8/cam8_20260106_005458.jpg,0
